Htno,Subcode,Subname,Grade,Credits
16T91A0412,R1631041,COMPUTER ARCHITECTURE AND ORGANIZATION,D,3
16T91A0412,R1631042,LINEAR IC APPLICATIONS,D,3
16T91A0412,R1631043,DIGITAL IC APPLICATIONS,F,0
16T91A0412,R1631044,DIGITAL COMMUNICATIONS,F,0
16T91A0412,R1631045,ANTENNA AND WAVE PROPAGATION,F,0
16T91A0412,R1631046,PULSE AND DIGITAL CIRCUITS LAB,S,2
16T91A0412,R1631047,LINEAR I C APPLICATIONS LAB,S,2
16T91A0412,R1631048,DIGITAL I C APPLICATIONS LAB,S,2
16T91A0413,R1631041,COMPUTER ARCHITECTURE AND ORGANIZATION,C,3
16T91A0413,R1631042,LINEAR IC APPLICATIONS,F,0
16T91A0413,R1631043,DIGITAL IC APPLICATIONS,D,3
16T91A0413,R1631044,DIGITAL COMMUNICATIONS,D,3
16T91A0413,R1631045,ANTENNA AND WAVE PROPAGATION,D,3
16T91A0413,R1631046,PULSE AND DIGITAL CIRCUITS LAB,O,2
16T91A0413,R1631047,LINEAR I C APPLICATIONS LAB,O,2
16T91A0413,R1631048,DIGITAL I C APPLICATIONS LAB,S,2
16T91A0414,R1631041,COMPUTER ARCHITECTURE AND ORGANIZATION,B,3
16T91A0414,R1631042,LINEAR IC APPLICATIONS,A,3
16T91A0414,R1631043,DIGITAL IC APPLICATIONS,S,3
16T91A0414,R1631044,DIGITAL COMMUNICATIONS,S,3
16T91A0414,R1631045,ANTENNA AND WAVE PROPAGATION,S,3
16T91A0414,R1631046,PULSE AND DIGITAL CIRCUITS LAB,O,2
16T91A0414,R1631047,LINEAR I C APPLICATIONS LAB,O,2
16T91A0414,R1631048,DIGITAL I C APPLICATIONS LAB,O,2
16T91A0415,R1631041,COMPUTER ARCHITECTURE AND ORGANIZATION,C,3
16T91A0415,R1631042,LINEAR IC APPLICATIONS,C,3
16T91A0415,R1631043,DIGITAL IC APPLICATIONS,A,3
16T91A0415,R1631044,DIGITAL COMMUNICATIONS,A,3
16T91A0415,R1631045,ANTENNA AND WAVE PROPAGATION,C,3
16T91A0415,R1631046,PULSE AND DIGITAL CIRCUITS LAB,O,2
16T91A0415,R1631047,LINEAR I C APPLICATIONS LAB,O,2
16T91A0415,R1631048,DIGITAL I C APPLICATIONS LAB,O,2
16T91A0416,R1631041,COMPUTER ARCHITECTURE AND ORGANIZATION,C,3
16T91A0416,R1631042,LINEAR IC APPLICATIONS,C,3
16T91A0416,R1631043,DIGITAL IC APPLICATIONS,B,3
16T91A0416,R1631044,DIGITAL COMMUNICATIONS,C,3
16T91A0416,R1631045,ANTENNA AND WAVE PROPAGATION,D,3
16T91A0416,R1631046,PULSE AND DIGITAL CIRCUITS LAB,O,2
16T91A0416,R1631047,LINEAR I C APPLICATIONS LAB,S,2
16T91A0416,R1631048,DIGITAL I C APPLICATIONS LAB,S,2
16T91A0417,R1631041,COMPUTER ARCHITECTURE AND ORGANIZATION,B,3
16T91A0417,R1631042,LINEAR IC APPLICATIONS,B,3
16T91A0417,R1631043,DIGITAL IC APPLICATIONS,D,3
16T91A0417,R1631044,DIGITAL COMMUNICATIONS,C,3
Htno,Subcode,Subname,Grade,Credits
16T91A0417,R1631045,ANTENNA AND WAVE PROPAGATION,C,3
16T91A0417,R1631046,PULSE AND DIGITAL CIRCUITS LAB,O,2
16T91A0417,R1631047,LINEAR I C APPLICATIONS LAB,O,2
16T91A0417,R1631048,DIGITAL I C APPLICATIONS LAB,O,2
16T91A0419,R1631041,COMPUTER ARCHITECTURE AND ORGANIZATION,C,3
16T91A0419,R1631042,LINEAR IC APPLICATIONS,B,3
16T91A0419,R1631043,DIGITAL IC APPLICATIONS,S,3
16T91A0419,R1631044,DIGITAL COMMUNICATIONS,B,3
16T91A0419,R1631045,ANTENNA AND WAVE PROPAGATION,B,3
16T91A0419,R1631046,PULSE AND DIGITAL CIRCUITS LAB,O,2
16T91A0419,R1631047,LINEAR I C APPLICATIONS LAB,O,2
16T91A0419,R1631048,DIGITAL I C APPLICATIONS LAB,O,2
16T91A0421,R1631041,COMPUTER ARCHITECTURE AND ORGANIZATION,C,3
16T91A0421,R1631042,LINEAR IC APPLICATIONS,C,3
16T91A0421,R1631043,DIGITAL IC APPLICATIONS,B,3
16T91A0421,R1631044,DIGITAL COMMUNICATIONS,D,3
16T91A0421,R1631045,ANTENNA AND WAVE PROPAGATION,F,0
16T91A0421,R1631046,PULSE AND DIGITAL CIRCUITS LAB,S,2
16T91A0421,R1631047,LINEAR I C APPLICATIONS LAB,S,2
16T91A0421,R1631048,DIGITAL I C APPLICATIONS LAB,S,2
16T91A0422,R1631041,COMPUTER ARCHITECTURE AND ORGANIZATION,C,3
16T91A0422,R1631042,LINEAR IC APPLICATIONS,A,3
16T91A0422,R1631043,DIGITAL IC APPLICATIONS,B,3
16T91A0422,R1631044,DIGITAL COMMUNICATIONS,A,3
16T91A0422,R1631045,ANTENNA AND WAVE PROPAGATION,A,3
16T91A0422,R1631046,PULSE AND DIGITAL CIRCUITS LAB,O,2
16T91A0422,R1631047,LINEAR I C APPLICATIONS LAB,S,2
16T91A0422,R1631048,DIGITAL I C APPLICATIONS LAB,O,2
16T91A0423,R1631041,COMPUTER ARCHITECTURE AND ORGANIZATION,B,3
16T91A0423,R1631042,LINEAR IC APPLICATIONS,C,3
16T91A0423,R1631043,DIGITAL IC APPLICATIONS,D,3
16T91A0423,R1631044,DIGITAL COMMUNICATIONS,B,3
16T91A0423,R1631045,ANTENNA AND WAVE PROPAGATION,F,0
16T91A0423,R1631046,PULSE AND DIGITAL CIRCUITS LAB,O,2
16T91A0423,R1631047,LINEAR I C APPLICATIONS LAB,S,2
16T91A0423,R1631048,DIGITAL I C APPLICATIONS LAB,S,2
16T91A0425,R1631041,COMPUTER ARCHITECTURE AND ORGANIZATION,F,0
16T91A0425,R1631042,LINEAR IC APPLICATIONS,C,3
16T91A0425,R1631043,DIGITAL IC APPLICATIONS,B,3
16T91A0425,R1631044,DIGITAL COMMUNICATIONS,C,3
16T91A0425,R1631045,ANTENNA AND WAVE PROPAGATION,F,0
16T91A0425,R1631046,PULSE AND DIGITAL CIRCUITS LAB,O,2
16T91A0425,R1631047,LINEAR I C APPLICATIONS LAB,S,2
16T91A0425,R1631048,DIGITAL I C APPLICATIONS LAB,S,2
16T91A0426,R1631041,COMPUTER ARCHITECTURE AND ORGANIZATION,F,0
16T91A0426,R1631042,LINEAR IC APPLICATIONS,F,0
16T91A0426,R1631043,DIGITAL IC APPLICATIONS,B,3
16T91A0426,R1631044,DIGITAL COMMUNICATIONS,D,3
16T91A0426,R1631045,ANTENNA AND WAVE PROPAGATION,F,0
16T91A0426,R1631046,PULSE AND DIGITAL CIRCUITS LAB,S,2
16T91A0426,R1631047,LINEAR I C APPLICATIONS LAB,S,2
Htno,Subcode,Subname,Grade,Credits
16T91A0426,R1631048,DIGITAL I C APPLICATIONS LAB,S,2
16T91A0429,R1631041,COMPUTER ARCHITECTURE AND ORGANIZATION,C,3
16T91A0429,R1631042,LINEAR IC APPLICATIONS,A,3
16T91A0429,R1631043,DIGITAL IC APPLICATIONS,B,3
16T91A0429,R1631044,DIGITAL COMMUNICATIONS,B,3
16T91A0429,R1631045,ANTENNA AND WAVE PROPAGATION,A,3
16T91A0429,R1631046,PULSE AND DIGITAL CIRCUITS LAB,O,2
16T91A0429,R1631047,LINEAR I C APPLICATIONS LAB,O,2
16T91A0429,R1631048,DIGITAL I C APPLICATIONS LAB,O,2
16T91A0430,R1631041,COMPUTER ARCHITECTURE AND ORGANIZATION,C,3
16T91A0430,R1631042,LINEAR IC APPLICATIONS,F,0
16T91A0430,R1631043,DIGITAL IC APPLICATIONS,F,0
16T91A0430,R1631044,DIGITAL COMMUNICATIONS,F,0
16T91A0430,R1631045,ANTENNA AND WAVE PROPAGATION,F,0
16T91A0430,R1631046,PULSE AND DIGITAL CIRCUITS LAB,S,2
16T91A0430,R1631047,LINEAR I C APPLICATIONS LAB,O,2
16T91A0430,R1631048,DIGITAL I C APPLICATIONS LAB,A,2
16T91A0431,R1631041,COMPUTER ARCHITECTURE AND ORGANIZATION,ABSENT,0
16T91A0431,R1631042,LINEAR IC APPLICATIONS,F,0
16T91A0431,R1631043,DIGITAL IC APPLICATIONS,F,0
16T91A0431,R1631044,DIGITAL COMMUNICATIONS,F,0
16T91A0431,R1631045,ANTENNA AND WAVE PROPAGATION,F,0
16T91A0431,R1631046,PULSE AND DIGITAL CIRCUITS LAB,S,2
16T91A0431,R1631047,LINEAR I C APPLICATIONS LAB,S,2
16T91A0431,R1631048,DIGITAL I C APPLICATIONS LAB,S,2
16T91A0432,R1631041,COMPUTER ARCHITECTURE AND ORGANIZATION,F,0
16T91A0432,R1631042,LINEAR IC APPLICATIONS,C,3
16T91A0432,R1631043,DIGITAL IC APPLICATIONS,B,3
16T91A0432,R1631044,DIGITAL COMMUNICATIONS,C,3
16T91A0432,R1631045,ANTENNA AND WAVE PROPAGATION,F,0
16T91A0432,R1631046,PULSE AND DIGITAL CIRCUITS LAB,S,2
16T91A0432,R1631047,LINEAR I C APPLICATIONS LAB,O,2
16T91A0432,R1631048,DIGITAL I C APPLICATIONS LAB,O,2
16T91A0433,R1631041,COMPUTER ARCHITECTURE AND ORGANIZATION,F,0
16T91A0433,R1631042,LINEAR IC APPLICATIONS,F,0
16T91A0433,R1631043,DIGITAL IC APPLICATIONS,F,0
16T91A0433,R1631044,DIGITAL COMMUNICATIONS,F,0
16T91A0433,R1631045,ANTENNA AND WAVE PROPAGATION,D,3
16T91A0433,R1631046,PULSE AND DIGITAL CIRCUITS LAB,A,2
16T91A0433,R1631047,LINEAR I C APPLICATIONS LAB,B,2
16T91A0433,R1631048,DIGITAL I C APPLICATIONS LAB,A,2
16T91A0434,R1631041,COMPUTER ARCHITECTURE AND ORGANIZATION,C,3
16T91A0434,R1631042,LINEAR IC APPLICATIONS,D,3
16T91A0434,R1631043,DIGITAL IC APPLICATIONS,D,3
16T91A0434,R1631044,DIGITAL COMMUNICATIONS,B,3
16T91A0434,R1631045,ANTENNA AND WAVE PROPAGATION,D,3
16T91A0434,R1631046,PULSE AND DIGITAL CIRCUITS LAB,O,2
16T91A0434,R1631047,LINEAR I C APPLICATIONS LAB,O,2
16T91A0434,R1631048,DIGITAL I C APPLICATIONS LAB,S,2
16T91A0435,R1631041,COMPUTER ARCHITECTURE AND ORGANIZATION,D,3
16T91A0435,R1631042,LINEAR IC APPLICATIONS,C,3
Htno,Subcode,Subname,Grade,Credits
16T91A0435,R1631043,DIGITAL IC APPLICATIONS,C,3
16T91A0435,R1631044,DIGITAL COMMUNICATIONS,C,3
16T91A0435,R1631045,ANTENNA AND WAVE PROPAGATION,F,0
16T91A0435,R1631046,PULSE AND DIGITAL CIRCUITS LAB,O,2
16T91A0435,R1631047,LINEAR I C APPLICATIONS LAB,O,2
16T91A0435,R1631048,DIGITAL I C APPLICATIONS LAB,O,2
16T91A0436,R1631041,COMPUTER ARCHITECTURE AND ORGANIZATION,F,0
16T91A0436,R1631042,LINEAR IC APPLICATIONS,F,0
16T91A0436,R1631043,DIGITAL IC APPLICATIONS,B,3
16T91A0436,R1631044,DIGITAL COMMUNICATIONS,D,3
16T91A0436,R1631045,ANTENNA AND WAVE PROPAGATION,F,0
16T91A0436,R1631046,PULSE AND DIGITAL CIRCUITS LAB,S,2
16T91A0436,R1631047,LINEAR I C APPLICATIONS LAB,S,2
16T91A0436,R1631048,DIGITAL I C APPLICATIONS LAB,S,2
16T91A0437,R1631041,COMPUTER ARCHITECTURE AND ORGANIZATION,F,0
16T91A0437,R1631042,LINEAR IC APPLICATIONS,F,0
16T91A0437,R1631043,DIGITAL IC APPLICATIONS,D,3
16T91A0437,R1631044,DIGITAL COMMUNICATIONS,F,0
16T91A0437,R1631045,ANTENNA AND WAVE PROPAGATION,D,3
16T91A0437,R1631046,PULSE AND DIGITAL CIRCUITS LAB,O,2
16T91A0437,R1631047,LINEAR I C APPLICATIONS LAB,S,2
16T91A0437,R1631048,DIGITAL I C APPLICATIONS LAB,S,2
16T91A0438,R1631041,COMPUTER ARCHITECTURE AND ORGANIZATION,F,0
16T91A0438,R1631042,LINEAR IC APPLICATIONS,ABSENT,0
16T91A0438,R1631043,DIGITAL IC APPLICATIONS,F,0
16T91A0438,R1631044,DIGITAL COMMUNICATIONS,F,0
16T91A0438,R1631045,ANTENNA AND WAVE PROPAGATION,F,0
16T91A0438,R1631046,PULSE AND DIGITAL CIRCUITS LAB,A,2
16T91A0438,R1631047,LINEAR I C APPLICATIONS LAB,B,2
16T91A0438,R1631048,DIGITAL I C APPLICATIONS LAB,A,2
16T91A0440,R1631041,COMPUTER ARCHITECTURE AND ORGANIZATION,C,3
16T91A0440,R1631042,LINEAR IC APPLICATIONS,B,3
16T91A0440,R1631043,DIGITAL IC APPLICATIONS,S,3
16T91A0440,R1631044,DIGITAL COMMUNICATIONS,B,3
16T91A0440,R1631045,ANTENNA AND WAVE PROPAGATION,C,3
16T91A0440,R1631046,PULSE AND DIGITAL CIRCUITS LAB,O,2
16T91A0440,R1631047,LINEAR I C APPLICATIONS LAB,O,2
16T91A0440,R1631048,DIGITAL I C APPLICATIONS LAB,O,2
16T91A0442,R1631041,COMPUTER ARCHITECTURE AND ORGANIZATION,F,0
16T91A0442,R1631042,LINEAR IC APPLICATIONS,F,0
16T91A0442,R1631043,DIGITAL IC APPLICATIONS,B,3
16T91A0442,R1631044,DIGITAL COMMUNICATIONS,F,0
16T91A0442,R1631045,ANTENNA AND WAVE PROPAGATION,F,0
16T91A0442,R1631046,PULSE AND DIGITAL CIRCUITS LAB,A,2
16T91A0442,R1631047,LINEAR I C APPLICATIONS LAB,B,2
16T91A0442,R1631048,DIGITAL I C APPLICATIONS LAB,S,2
16T91A0443,R1631041,COMPUTER ARCHITECTURE AND ORGANIZATION,D,3
16T91A0443,R1631042,LINEAR IC APPLICATIONS,B,3
16T91A0443,R1631043,DIGITAL IC APPLICATIONS,B,3
16T91A0443,R1631044,DIGITAL COMMUNICATIONS,B,3
16T91A0443,R1631045,ANTENNA AND WAVE PROPAGATION,C,3
Htno,Subcode,Subname,Grade,Credits
16T91A0443,R1631046,PULSE AND DIGITAL CIRCUITS LAB,A,2
16T91A0443,R1631047,LINEAR I C APPLICATIONS LAB,S,2
16T91A0443,R1631048,DIGITAL I C APPLICATIONS LAB,S,2
16T91A0445,R1631041,COMPUTER ARCHITECTURE AND ORGANIZATION,C,3
16T91A0445,R1631042,LINEAR IC APPLICATIONS,F,0
16T91A0445,R1631043,DIGITAL IC APPLICATIONS,F,0
16T91A0445,R1631044,DIGITAL COMMUNICATIONS,F,0
16T91A0445,R1631045,ANTENNA AND WAVE PROPAGATION,F,0
16T91A0445,R1631046,PULSE AND DIGITAL CIRCUITS LAB,O,2
16T91A0445,R1631047,LINEAR I C APPLICATIONS LAB,S,2
16T91A0445,R1631048,DIGITAL I C APPLICATIONS LAB,A,2
16T91A0446,R1631041,COMPUTER ARCHITECTURE AND ORGANIZATION,C,3
16T91A0446,R1631042,LINEAR IC APPLICATIONS,B,3
16T91A0446,R1631043,DIGITAL IC APPLICATIONS,S,3
16T91A0446,R1631044,DIGITAL COMMUNICATIONS,A,3
16T91A0446,R1631045,ANTENNA AND WAVE PROPAGATION,C,3
16T91A0446,R1631046,PULSE AND DIGITAL CIRCUITS LAB,O,2
16T91A0446,R1631047,LINEAR I C APPLICATIONS LAB,O,2
16T91A0446,R1631048,DIGITAL I C APPLICATIONS LAB,O,2
16T91A0448,R1631041,COMPUTER ARCHITECTURE AND ORGANIZATION,F,0
16T91A0448,R1631042,LINEAR IC APPLICATIONS,F,0
16T91A0448,R1631043,DIGITAL IC APPLICATIONS,C,3
16T91A0448,R1631044,DIGITAL COMMUNICATIONS,D,3
16T91A0448,R1631045,ANTENNA AND WAVE PROPAGATION,F,0
16T91A0448,R1631046,PULSE AND DIGITAL CIRCUITS LAB,A,2
16T91A0448,R1631047,LINEAR I C APPLICATIONS LAB,A,2
16T91A0448,R1631048,DIGITAL I C APPLICATIONS LAB,A,2
16T91A0449,R1631041,COMPUTER ARCHITECTURE AND ORGANIZATION,F,0
16T91A0449,R1631042,LINEAR IC APPLICATIONS,F,0
16T91A0449,R1631043,DIGITAL IC APPLICATIONS,F,0
16T91A0449,R1631044,DIGITAL COMMUNICATIONS,F,0
16T91A0449,R1631045,ANTENNA AND WAVE PROPAGATION,D,3
16T91A0449,R1631046,PULSE AND DIGITAL CIRCUITS LAB,O,2
16T91A0449,R1631047,LINEAR I C APPLICATIONS LAB,A,2
16T91A0449,R1631048,DIGITAL I C APPLICATIONS LAB,A,2
16T91A0450,R1631041,COMPUTER ARCHITECTURE AND ORGANIZATION,B,3
16T91A0450,R1631042,LINEAR IC APPLICATIONS,F,0
16T91A0450,R1631043,DIGITAL IC APPLICATIONS,F,0
16T91A0450,R1631044,DIGITAL COMMUNICATIONS,F,0
16T91A0450,R1631045,ANTENNA AND WAVE PROPAGATION,F,0
16T91A0450,R1631046,PULSE AND DIGITAL CIRCUITS LAB,S,2
16T91A0450,R1631047,LINEAR I C APPLICATIONS LAB,A,2
16T91A0450,R1631048,DIGITAL I C APPLICATIONS LAB,S,2
16T91A0451,R1631041,COMPUTER ARCHITECTURE AND ORGANIZATION,A,3
16T91A0451,R1631042,LINEAR IC APPLICATIONS,A,3
16T91A0451,R1631043,DIGITAL IC APPLICATIONS,S,3
16T91A0451,R1631044,DIGITAL COMMUNICATIONS,A,3
16T91A0451,R1631045,ANTENNA AND WAVE PROPAGATION,C,3
16T91A0451,R1631046,PULSE AND DIGITAL CIRCUITS LAB,O,2
16T91A0451,R1631047,LINEAR I C APPLICATIONS LAB,O,2
16T91A0451,R1631048,DIGITAL I C APPLICATIONS LAB,O,2
Htno,Subcode,Subname,Grade,Credits
16T91A0452,R1631041,COMPUTER ARCHITECTURE AND ORGANIZATION,C,3
16T91A0452,R1631042,LINEAR IC APPLICATIONS,C,3
16T91A0452,R1631043,DIGITAL IC APPLICATIONS,A,3
16T91A0452,R1631044,DIGITAL COMMUNICATIONS,B,3
16T91A0452,R1631045,ANTENNA AND WAVE PROPAGATION,C,3
16T91A0452,R1631046,PULSE AND DIGITAL CIRCUITS LAB,O,2
16T91A0452,R1631047,LINEAR I C APPLICATIONS LAB,O,2
16T91A0452,R1631048,DIGITAL I C APPLICATIONS LAB,O,2
16T91A0453,R1631041,COMPUTER ARCHITECTURE AND ORGANIZATION,D,3
16T91A0453,R1631042,LINEAR IC APPLICATIONS,C,3
16T91A0453,R1631043,DIGITAL IC APPLICATIONS,B,3
16T91A0453,R1631044,DIGITAL COMMUNICATIONS,B,3
16T91A0453,R1631045,ANTENNA AND WAVE PROPAGATION,C,3
16T91A0453,R1631046,PULSE AND DIGITAL CIRCUITS LAB,S,2
16T91A0453,R1631047,LINEAR I C APPLICATIONS LAB,O,2
16T91A0453,R1631048,DIGITAL I C APPLICATIONS LAB,O,2
16T91A0455,R1631041,COMPUTER ARCHITECTURE AND ORGANIZATION,C,3
16T91A0455,R1631042,LINEAR IC APPLICATIONS,F,0
16T91A0455,R1631043,DIGITAL IC APPLICATIONS,F,0
16T91A0455,R1631044,DIGITAL COMMUNICATIONS,D,3
16T91A0455,R1631045,ANTENNA AND WAVE PROPAGATION,D,3
16T91A0455,R1631046,PULSE AND DIGITAL CIRCUITS LAB,O,2
16T91A0455,R1631047,LINEAR I C APPLICATIONS LAB,A,2
16T91A0455,R1631048,DIGITAL I C APPLICATIONS LAB,S,2
16T91A0456,R1631041,COMPUTER ARCHITECTURE AND ORGANIZATION,F,0
16T91A0456,R1631042,LINEAR IC APPLICATIONS,D,3
16T91A0456,R1631043,DIGITAL IC APPLICATIONS,B,3
16T91A0456,R1631044,DIGITAL COMMUNICATIONS,D,3
16T91A0456,R1631045,ANTENNA AND WAVE PROPAGATION,F,0
16T91A0456,R1631046,PULSE AND DIGITAL CIRCUITS LAB,A,2
16T91A0456,R1631047,LINEAR I C APPLICATIONS LAB,B,2
16T91A0456,R1631048,DIGITAL I C APPLICATIONS LAB,A,2
16T91A0459,R1631041,COMPUTER ARCHITECTURE AND ORGANIZATION,C,3
16T91A0459,R1631042,LINEAR IC APPLICATIONS,S,3
16T91A0459,R1631043,DIGITAL IC APPLICATIONS,O,3
16T91A0459,R1631044,DIGITAL COMMUNICATIONS,B,3
16T91A0459,R1631045,ANTENNA AND WAVE PROPAGATION,B,3
16T91A0459,R1631046,PULSE AND DIGITAL CIRCUITS LAB,O,2
16T91A0459,R1631047,LINEAR I C APPLICATIONS LAB,O,2
16T91A0459,R1631048,DIGITAL I C APPLICATIONS LAB,O,2
16T91A0460,R1631041,COMPUTER ARCHITECTURE AND ORGANIZATION,D,3
16T91A0460,R1631042,LINEAR IC APPLICATIONS,D,3
16T91A0460,R1631043,DIGITAL IC APPLICATIONS,D,3
16T91A0460,R1631044,DIGITAL COMMUNICATIONS,F,0
16T91A0460,R1631045,ANTENNA AND WAVE PROPAGATION,C,3
16T91A0460,R1631046,PULSE AND DIGITAL CIRCUITS LAB,O,2
16T91A0460,R1631047,LINEAR I C APPLICATIONS LAB,A,2
16T91A0460,R1631048,DIGITAL I C APPLICATIONS LAB,S,2
16T91A0463,R1631041,COMPUTER ARCHITECTURE AND ORGANIZATION,B,3
16T91A0463,R1631042,LINEAR IC APPLICATIONS,C,3
16T91A0463,R1631043,DIGITAL IC APPLICATIONS,F,0
Htno,Subcode,Subname,Grade,Credits
16T91A0463,R1631044,DIGITAL COMMUNICATIONS,C,3
16T91A0463,R1631045,ANTENNA AND WAVE PROPAGATION,D,3
16T91A0463,R1631046,PULSE AND DIGITAL CIRCUITS LAB,O,2
16T91A0463,R1631047,LINEAR I C APPLICATIONS LAB,S,2
16T91A0463,R1631048,DIGITAL I C APPLICATIONS LAB,O,2
16T91A0464,R1631041,COMPUTER ARCHITECTURE AND ORGANIZATION,C,3
16T91A0464,R1631042,LINEAR IC APPLICATIONS,C,3
16T91A0464,R1631043,DIGITAL IC APPLICATIONS,A,3
16T91A0464,R1631044,DIGITAL COMMUNICATIONS,A,3
16T91A0464,R1631045,ANTENNA AND WAVE PROPAGATION,F,0
16T91A0464,R1631046,PULSE AND DIGITAL CIRCUITS LAB,A,2
16T91A0464,R1631047,LINEAR I C APPLICATIONS LAB,S,2
16T91A0464,R1631048,DIGITAL I C APPLICATIONS LAB,S,2
16T91A0465,R1631041,COMPUTER ARCHITECTURE AND ORGANIZATION,F,0
16T91A0465,R1631042,LINEAR IC APPLICATIONS,F,0
16T91A0465,R1631043,DIGITAL IC APPLICATIONS,A,3
16T91A0465,R1631044,DIGITAL COMMUNICATIONS,D,3
16T91A0465,R1631045,ANTENNA AND WAVE PROPAGATION,F,0
16T91A0465,R1631046,PULSE AND DIGITAL CIRCUITS LAB,S,2
16T91A0465,R1631047,LINEAR I C APPLICATIONS LAB,S,2
16T91A0465,R1631048,DIGITAL I C APPLICATIONS LAB,A,2
16T91A0466,R1631041,COMPUTER ARCHITECTURE AND ORGANIZATION,F,0
16T91A0466,R1631042,LINEAR IC APPLICATIONS,F,0
16T91A0466,R1631043,DIGITAL IC APPLICATIONS,F,0
16T91A0466,R1631044,DIGITAL COMMUNICATIONS,F,0
16T91A0466,R1631045,ANTENNA AND WAVE PROPAGATION,D,3
16T91A0466,R1631046,PULSE AND DIGITAL CIRCUITS LAB,A,2
16T91A0466,R1631047,LINEAR I C APPLICATIONS LAB,B,2
16T91A0466,R1631048,DIGITAL I C APPLICATIONS LAB,A,2
16T91A0467,R1631041,COMPUTER ARCHITECTURE AND ORGANIZATION,B,3
16T91A0467,R1631042,LINEAR IC APPLICATIONS,B,3
16T91A0467,R1631043,DIGITAL IC APPLICATIONS,B,3
16T91A0467,R1631044,DIGITAL COMMUNICATIONS,O,3
16T91A0467,R1631045,ANTENNA AND WAVE PROPAGATION,A,3
16T91A0467,R1631046,PULSE AND DIGITAL CIRCUITS LAB,O,2
16T91A0467,R1631047,LINEAR I C APPLICATIONS LAB,O,2
16T91A0467,R1631048,DIGITAL I C APPLICATIONS LAB,O,2
16T91A0468,R1631041,COMPUTER ARCHITECTURE AND ORGANIZATION,F,0
16T91A0468,R1631042,LINEAR IC APPLICATIONS,F,0
16T91A0468,R1631043,DIGITAL IC APPLICATIONS,F,0
16T91A0468,R1631044,DIGITAL COMMUNICATIONS,F,0
16T91A0468,R1631045,ANTENNA AND WAVE PROPAGATION,F,0
16T91A0468,R1631046,PULSE AND DIGITAL CIRCUITS LAB,A,2
16T91A0468,R1631047,LINEAR I C APPLICATIONS LAB,B,2
16T91A0468,R1631048,DIGITAL I C APPLICATIONS LAB,A,2
16T91A0501,R1631051,COMPILER DESIGN,A,3
16T91A0501,R1631052,UNIX AND SHELL PROGRAMMING,A,3
16T91A0501,R1631053,OBJECT ORIENTED ANALYSIS AND DESIGN USIN,A,3
16T91A0501,R1631054,DATABASE MANAGEMENT SYSTEMS,A,3
16T91A0501,R1631055,OPERATING SYSTEMS,C,3
16T91A0501,R1631056,UNIFIED MODELING LAB,O,2
Htno,Subcode,Subname,Grade,Credits
16T91A0501,R1631057,OPERATING SYSTEM & LINUX PROGRAMMING LAB,O,2
16T91A0501,R1631058,DATABASE MANAGEMENT SYSTEM LAB,O,2
16T91A0502,R1631051,COMPILER DESIGN,F,0
16T91A0502,R1631052,UNIX AND SHELL PROGRAMMING,D,3
16T91A0502,R1631053,OBJECT ORIENTED ANALYSIS AND DESIGN USIN,D,3
16T91A0502,R1631054,DATABASE MANAGEMENT SYSTEMS,F,0
16T91A0502,R1631055,OPERATING SYSTEMS,D,3
16T91A0502,R1631056,UNIFIED MODELING LAB,O,2
16T91A0502,R1631057,OPERATING SYSTEM & LINUX PROGRAMMING LAB,S,2
16T91A0502,R1631058,DATABASE MANAGEMENT SYSTEM LAB,S,2
16T91A0503,R1631051,COMPILER DESIGN,B,3
16T91A0503,R1631052,UNIX AND SHELL PROGRAMMING,B,3
16T91A0503,R1631053,OBJECT ORIENTED ANALYSIS AND DESIGN USIN,B,3
16T91A0503,R1631054,DATABASE MANAGEMENT SYSTEMS,B,3
16T91A0503,R1631055,OPERATING SYSTEMS,C,3
16T91A0503,R1631056,UNIFIED MODELING LAB,O,2
16T91A0503,R1631057,OPERATING SYSTEM & LINUX PROGRAMMING LAB,O,2
16T91A0503,R1631058,DATABASE MANAGEMENT SYSTEM LAB,O,2
16T91A0504,R1631051,COMPILER DESIGN,F,0
16T91A0504,R1631052,UNIX AND SHELL PROGRAMMING,A,3
16T91A0504,R1631053,OBJECT ORIENTED ANALYSIS AND DESIGN USIN,B,3
16T91A0504,R1631054,DATABASE MANAGEMENT SYSTEMS,F,0
16T91A0504,R1631055,OPERATING SYSTEMS,C,3
16T91A0504,R1631056,UNIFIED MODELING LAB,O,2
16T91A0504,R1631057,OPERATING SYSTEM & LINUX PROGRAMMING LAB,O,2
16T91A0504,R1631058,DATABASE MANAGEMENT SYSTEM LAB,O,2
16T91A0505,R1631051,COMPILER DESIGN,D,3
16T91A0505,R1631052,UNIX AND SHELL PROGRAMMING,B,3
16T91A0505,R1631053,OBJECT ORIENTED ANALYSIS AND DESIGN USIN,F,0
16T91A0505,R1631054,DATABASE MANAGEMENT SYSTEMS,D,3
16T91A0505,R1631055,OPERATING SYSTEMS,F,0
16T91A0505,R1631056,UNIFIED MODELING LAB,S,2
16T91A0505,R1631057,OPERATING SYSTEM & LINUX PROGRAMMING LAB,A,2
16T91A0505,R1631058,DATABASE MANAGEMENT SYSTEM LAB,S,2
16T91A0507,R1631051,COMPILER DESIGN,F,0
16T91A0507,R1631052,UNIX AND SHELL PROGRAMMING,F,0
